Tema,Subtema,ST,ID,UN,DS,REC,indicator_id_abs,indicator_id_rel,is_default_variable,variable_id_abs,aux_abs,variable_id_rel,aux_rel,indicator_label,variant_label,measure_unit_abs,measure_unit_rel,variant_path,description,Arquivo_2010,Var_abs_2010,Var_rel_2010 (denominador),Observações,Descrição_2010,Script_2010_abs,Script_2010_rel,Arquivo_2022,Var_abs_2022,Var_rel_2022 (denominador),Descrição_2022,Script_2022_abs,Script_2022_rel,Arquivo_2000,Var_abs_2000,Descrição_2000,Var_rel_2000 (denominador),Script_2000_abs,Script_2000_rel
População e domicílios,População e responsáveis,pop,bas,mor,cor_sex,neg_fem,pop_bas_mor_tot_pes,pop_bas_mor_tot_pes_pct,,pop_bas_mor_cor_sex_neg_fem,"pop_bas_mor_cor_sex_neg_fem,",pop_bas_mor_cor_sex_neg_fem_pct,"pop_bas_mor_cor_sex_neg_fem_pct,",Pessoas residentes,Mulheres amarelas,Número de pessoas,Porcentagem em relação ao total de pessoas residentes,Cor e sexo dos residentes,,Pessoa05 e Pessoa03,pes05_V008 + pes03_V169 + pes03_V174 + pes03_V179 + pes03_V184 + pes03_V189 + pes03_V194 + pes03_V199 + pes03_V204 + pes03_V209 + pes03_V214 + pes03_V219 + pes03_V224 + pes03_V229 + pes03_V234 + pes03_V239 + pes03_V244,pes03_V001,,"Pessoas Residentes, do sexo feminino e cor ou raça - amarela","pop_bas_mor_cor_sex_neg_fem = pes05_V008 + pes03_V169 + pes03_V174 + pes03_V179 + pes03_V184 + pes03_V189 + pes03_V194 + pes03_V199 + pes03_V204 + pes03_V209 + pes03_V214 + pes03_V219 + pes03_V224 + pes03_V229 + pes03_V234 + pes03_V239 + pes03_V244,","pop_bas_mor_cor_sex_neg_fem_pct = pop_bas_mor_cor_sex_neg_fem / (pes03_V001),",Cor_ou_raca,V01329,V01006,"Sexo feminino, Cor ou raça é amarela","pop_bas_mor_cor_sex_neg_fem = V01329,","pop_bas_mor_cor_sex_neg_fem_pct = pop_bas_mor_cor_sex_neg_fem / (V01006),",-,-,-,-,,
População e domicílios,População e responsáveis,pop,bas,mor,cor_sex,neg_mas,pop_bas_mor_tot_pes,pop_bas_mor_tot_pes_pct,,pop_bas_mor_cor_sex_neg_mas,"pop_bas_mor_cor_sex_neg_mas,",pop_bas_mor_cor_sex_neg_mas_pct,"pop_bas_mor_cor_sex_neg_mas_pct,",Pessoas residentes,Homens amarelos,Número de pessoas,Porcentagem em relação ao total de pessoas residentes,Cor e sexo dos residentes,,Pessoa05 e Pessoa03,pes05_V003 + pes03_V089 + pes03_V094 + pes03_V099 + pes03_V104 + pes03_V109 + pes03_V114 + pes03_V119 + pes03_V124 + pes03_V129 + pes03_V134 + pes03_V139 + pes03_V144 + pes03_V149 + pes03_V154 + pes03_V159 + pes03_V164,pes03_V001,,"Pessoas Residentes, do sexo masculino e cor ou raça - amarela","pop_bas_mor_cor_sex_neg_mas = pes05_V003 + pes03_V089 + pes03_V094 + pes03_V099 + pes03_V104 + pes03_V109 + pes03_V114 + pes03_V119 + pes03_V124 + pes03_V129 + pes03_V134 + pes03_V139 + pes03_V144 + pes03_V149 + pes03_V154 + pes03_V159 + pes03_V164,","pop_bas_mor_cor_sex_neg_mas_pct = pop_bas_mor_cor_sex_neg_mas / (pes03_V001),",Cor_ou_raca,V01324,V01006,"Sexo masculino, Cor ou raça é amarela","pop_bas_mor_cor_sex_neg_mas = V01324,","pop_bas_mor_cor_sex_neg_mas_pct = pop_bas_mor_cor_sex_neg_mas / (V01006),",-,-,-,-,,
População e domicílios,População e responsáveis,pop,bas,mor,cor,ama,pop_bas_mor_tot_pes,pop_bas_mor_tot_pes_pct,,pop_bas_mor_cor_ama,"pop_bas_mor_cor_ama,",pop_bas_mor_cor_ama_pct,"pop_bas_mor_cor_ama_pct,",Pessoas residentes,Pessoas amarelas,Número de pessoas,Porcentagem em relação ao total de pessoas residentes,Cor dos residentes,,Pessoa03,pes03_V004,pes03_V001,,Pessoas Residentes e cor ou raça - amarela,"pop_bas_mor_cor_ama = pes03_V004,","pop_bas_mor_cor_ama_pct = pop_bas_mor_cor_ama / (pes03_V001),",Cor_ou_raca,V01319,V01006,Cor ou raça é amarela,"pop_bas_mor_cor_ama = V01319,","pop_bas_mor_cor_ama_pct = pop_bas_mor_cor_ama / (V01006),",-,-,-,-,,
População e domicílios,População e responsáveis,pop,bas,mor,cor,bra,pop_bas_mor_tot_pes,pop_bas_mor_tot_pes_pct,,pop_bas_mor_cor_bra,"pop_bas_mor_cor_bra,",pop_bas_mor_cor_bra_pct,"pop_bas_mor_cor_bra_pct,",Pessoas residentes,Pessoas brancas,Número de pessoas,Porcentagem em relação ao total de pessoas residentes,Cor dos residentes,,Pessoa03,pes03_V002,pes03_V001,,Pessoas Residentes e cor ou raça - branca,"pop_bas_mor_cor_bra = pes03_V002,","pop_bas_mor_cor_bra_pct = pop_bas_mor_cor_bra / (pes03_V001),",Cor_ou_raca,V01317,V01006,Cor ou raça é branca,"pop_bas_mor_cor_bra = V01317,","pop_bas_mor_cor_bra_pct = pop_bas_mor_cor_bra / (V01006),",-,-,-,-,,
População e domicílios,População e responsáveis,pop,bas,mor,cor,ind,pop_bas_mor_tot_pes,pop_bas_mor_tot_pes_pct,,pop_bas_mor_cor_ind,"pop_bas_mor_cor_ind,",pop_bas_mor_cor_ind_pct,"pop_bas_mor_cor_ind_pct,",Pessoas residentes,Pessoas indígenas,Número de pessoas,Porcentagem em relação ao total de pessoas residentes,Cor dos residentes,,Pessoa03,pes03_V006,pes03_V001,,Pessoas Residentes e cor ou raça - indígena,"pop_bas_mor_cor_ind = pes03_V006,","pop_bas_mor_cor_ind_pct = pop_bas_mor_cor_ind / (pes03_V001),",Cor_ou_raca,V01321,V01006,Cor ou raça é indígena,"pop_bas_mor_cor_ind = V01321,","pop_bas_mor_cor_ind_pct = pop_bas_mor_cor_ind / (V01006),",-,-,-,-,,
População e domicílios,População e responsáveis,pop,bas,mor,cor,neg,pop_bas_mor_tot_pes,pop_bas_mor_tot_pes_pct,,pop_bas_mor_cor_neg,"pop_bas_mor_cor_neg,",pop_bas_mor_cor_neg_pct,"pop_bas_mor_cor_neg_pct,",Pessoas residentes,Pessoas negras,Número de pessoas,Porcentagem em relação ao total de pessoas residentes,Cor dos residentes,,Pessoa03,pes03_V003 + pes03_V005,pes03_V001,,Pessoas Residentes e cor ou raça - preta ou parda,"pop_bas_mor_cor_neg = pes03_V003 + pes03_V005,","pop_bas_mor_cor_neg_pct = pop_bas_mor_cor_neg / (pes03_V001),",Cor_ou_raca,V01318 + V01320,V01006,Cor ou raça é preta ou parda,"pop_bas_mor_cor_neg = V01318 + V01320,","pop_bas_mor_cor_neg_pct = pop_bas_mor_cor_neg / (V01006),",-,-,-,-,,
População e domicílios,População e responsáveis,pop,bas,mor,tot,res,pop_bas_mor_tot_res,pop_bas_mor_tot_res,sim,pop_bas_mor_tot_res,"pop_bas_mor_tot_res,",pop_bas_mor_tot_res,"pop_bas_mor_tot_res,",Pessoas responsáveis,Total de responsáveis,Número de pessoas,Número de pessoas residentes,Total,,Responsavel02,res02_V001,1,,Pessoas Responsáveis,"pop_bas_mor_tot_res = res02_V001,","pop_bas_mor_tot_res = pop_bas_mor_tot_res / (1),",Parentesco,V01042,1,Pessoa responsável pelo domicílio,"pop_bas_mor_tot_res = V01042,","pop_bas_mor_tot_res = pop_bas_mor_tot_res / (1),",Responsavel1,resp1_V0402,Responsáveis por domicílios particulares permanentes,-,"pop_bas_mor_tot_res = resp1_V0402,",
População e domicílios,População e responsáveis,pop,bas,mor,sex,res_fem,pop_bas_mor_tot_res,pop_bas_mor_tot_res_pct,,pop_bas_mor_sex_res_fem,"pop_bas_mor_sex_res_fem,",pop_bas_mor_sex_res_fem_pct,"pop_bas_mor_sex_res_fem_pct,",Pessoas responsáveis,Mulheres,Número de pessoas,Porcentagem em relação ao total de pessoas responsáveis,Sexo dos responsáveis,,Responsavel01,res01_V001,res02_V001,,"Pessoas responsáveis, do sexo feminino","pop_bas_mor_sex_res_fem = res01_V001,","pop_bas_mor_sex_res_fem_pct = pop_bas_mor_sex_res_fem / (res02_V001),",Parentesco,V01063,V01042,"Pessoa responsável pelo domicílio, Sexo feminino","pop_bas_mor_sex_res_fem = V01063,","pop_bas_mor_sex_res_fem_pct = pop_bas_mor_sex_res_fem / (V01042),",Responsavel5,resp5_V1138,Mulheres responsáveis por domicílios particulares permanentes,resp1_V0402,"pop_bas_mor_sex_res_fem = resp5_V1138,",pop_bas_mor_sex_res_fem_pct = pop_bas_mor_sex_res_fem / (resp1_V0402)
População e domicílios,População e responsáveis,pop,bas,mor,sex,res_mas,pop_bas_mor_tot_res,pop_bas_mor_tot_res_pct,,pop_bas_mor_sex_res_mas,"pop_bas_mor_sex_res_mas,",pop_bas_mor_sex_res_mas_pct,"pop_bas_mor_sex_res_mas_pct,",Pessoas responsáveis,Homens,Número de pessoas,Porcentagem em relação ao total de pessoas responsáveis,Sexo dos responsáveis,,Responsavel02,res02_V109,res02_V001,,"Pessoas responsáveis, do sexo masculino","pop_bas_mor_sex_res_mas = res02_V109,","pop_bas_mor_sex_res_mas_pct = pop_bas_mor_sex_res_mas / (res02_V001),",Parentesco,V01062,V01042,"Pessoa responsável pelo domicílio, Sexo masculino","pop_bas_mor_sex_res_mas = V01062,","pop_bas_mor_sex_res_mas_pct = pop_bas_mor_sex_res_mas / (V01042),",Responsavel4,resp4_V0946,Homens responsáveis por domicílios particulares permanentes,resp1_V0402,"pop_bas_mor_sex_res_mas = resp4_V0946,",pop_bas_mor_sex_res_mas_pct = pop_bas_mor_sex_res_mas / (resp1_V0402)
População e domicílios,População e responsáveis,pop,ren,mor,ren_sex,res_0sm_fem,pop_bas_mor_tot_res,pop_bas_mor_tot_res_pct,,pop_ren_mor_ren_sex_res_0sm_fem,"pop_ren_mor_ren_sex_res_0sm_fem,",pop_ren_mor_ren_sex_res_0sm_fem_pct,"pop_ren_mor_ren_sex_res_0sm_fem_pct,",Pessoas responsáveis,Mulheres sem rendimento,Número de pessoas,Porcentagem em relação ao total de pessoas responsáveis,Renda e sexo dos responsáveis,,ResponsavelRenda,res_r_V054,res02_V001,,"Pessoas responsáveis sem rendimento nominal mensal, do sexo feminino","pop_ren_mor_ren_sex_res_0sm_fem = res_r_V054,","pop_ren_mor_ren_sex_res_0sm_fem_pct = pop_ren_mor_ren_sex_res_0sm_fem / (res02_V001),",-,-,-,-,,,Responsavel5,resp5_V1317,Mulheres responsáveis por domicílios particulares permanentes sem rendimento nominal mensal,resp1_V0402,"pop_ren_mor_ren_sex_res_0sm_fem = resp5_V1317,",pop_ren_mor_ren_sex_res_0sm_fem_pct = pop_ren_mor_ren_sex_res_0sm_fem / (resp1_V0402)
População e domicílios,População e responsáveis,pop,ren,mor,ren_sex,res_0sm_mas,pop_bas_mor_tot_res,pop_bas_mor_tot_res_pct,,pop_ren_mor_ren_sex_res_0sm_mas,"pop_ren_mor_ren_sex_res_0sm_mas,",pop_ren_mor_ren_sex_res_0sm_mas_pct,"pop_ren_mor_ren_sex_res_0sm_mas_pct,",Pessoas responsáveis,Homens sem rendimento,Número de pessoas,Porcentagem em relação ao total de pessoas responsáveis,Renda e sexo dos responsáveis,,ResponsavelRenda,res_r_V032,res02_V001,,"Pessoas responsáveis sem rendimento nominal mensal, do sexo masculino","pop_ren_mor_ren_sex_res_0sm_mas = res_r_V032,","pop_ren_mor_ren_sex_res_0sm_mas_pct = pop_ren_mor_ren_sex_res_0sm_mas / (res02_V001),",-,-,-,-,,,Responsavel4,resp4_V1125,Homens responsáveis por domicílios particulares permanentes sem rendimento nominal mensal,resp1_V0402,"pop_ren_mor_ren_sex_res_0sm_mas = resp4_V1125,",pop_ren_mor_ren_sex_res_0sm_mas_pct = pop_ren_mor_ren_sex_res_0sm_mas / (resp1_V0402)
População e domicílios,População e responsáveis,pop,ren,mor,ren_sex,res_10sm_fem,pop_bas_mor_tot_res,pop_bas_mor_tot_res_pct,,pop_ren_mor_ren_sex_res_10sm_fem,"pop_ren_mor_ren_sex_res_10sm_fem,",pop_ren_mor_ren_sex_res_10sm_fem_pct,"pop_ren_mor_ren_sex_res_10sm_fem_pct,",Pessoas responsáveis,Mulheres de 5 a 10 salários mínimos,Número de pessoas,Porcentagem em relação ao total de pessoas responsáveis,Renda e sexo dos responsáveis,,ResponsavelRenda,res_r_V050,res02_V001,,"Pessoas responsáveis com rendimento nominal mensal de mais de 5 a 10 salários mínimos, do sexo feminino","pop_ren_mor_ren_sex_res_10sm_fem = res_r_V050,","pop_ren_mor_ren_sex_res_10sm_fem_pct = pop_ren_mor_ren_sex_res_10sm_fem / (res02_V001),",-,-,-,-,,,Responsavel5,resp5_V1313,Mulheres responsáveis por domicílios particulares permanentes com rendimento nominal mensal de mais de 5 a 10 salários mínimos,resp1_V0402,"pop_ren_mor_ren_sex_res_10sm_fem = resp5_V1313,",pop_ren_mor_ren_sex_res_10sm_fem_pct = pop_ren_mor_ren_sex_res_10sm_fem / (resp1_V0402)
População e domicílios,População e responsáveis,pop,ren,mor,ren_sex,res_10sm_mas,pop_bas_mor_tot_res,pop_bas_mor_tot_res_pct,,pop_ren_mor_ren_sex_res_10sm_mas,"pop_ren_mor_ren_sex_res_10sm_mas,",pop_ren_mor_ren_sex_res_10sm_mas_pct,"pop_ren_mor_ren_sex_res_10sm_mas_pct,",Pessoas responsáveis,Homens de 5 a 10 salários mínimos,Número de pessoas,Porcentagem em relação ao total de pessoas responsáveis,Renda e sexo dos responsáveis,,ResponsavelRenda,res_r_V028,res02_V001,,"Pessoas responsáveis com rendimento nominal mensal de mais de 5 a 10 salários mínimos, do sexo masculino","pop_ren_mor_ren_sex_res_10sm_mas = res_r_V028,","pop_ren_mor_ren_sex_res_10sm_mas_pct = pop_ren_mor_ren_sex_res_10sm_mas / (res02_V001),",-,-,-,-,,,Responsavel4,resp4_V1121,Homens responsáveis por domicílios particulares permanentes com rendimento nominal mensal de mais de 5 a 10 salários mínimos,resp1_V0402,"pop_ren_mor_ren_sex_res_10sm_mas = resp4_V1121,",pop_ren_mor_ren_sex_res_10sm_mas_pct = pop_ren_mor_ren_sex_res_10sm_mas / (resp1_V0402)
População e domicílios,População e responsáveis,pop,ren,mor,ren_sex,res_15sm_fem,pop_bas_mor_tot_res,pop_bas_mor_tot_res_pct,,pop_ren_mor_ren_sex_res_15sm_fem,"pop_ren_mor_ren_sex_res_15sm_fem,",pop_ren_mor_ren_sex_res_15sm_fem_pct,"pop_ren_mor_ren_sex_res_15sm_fem_pct,",Pessoas responsáveis,Mulheres de 10 a 15 salários mínimos,Número de pessoas,Porcentagem em relação ao total de pessoas responsáveis,Renda e sexo dos responsáveis,,ResponsavelRenda,res_r_V051,res02_V001,,"Pessoas responsáveis com rendimento nominal mensal de mais de 10 a 15 salários mínimos, do sexo feminino","pop_ren_mor_ren_sex_res_15sm_fem = res_r_V051,","pop_ren_mor_ren_sex_res_15sm_fem_pct = pop_ren_mor_ren_sex_res_15sm_fem / (res02_V001),",-,-,-,-,,,Responsavel5,resp5_V1314,Mulheres responsáveis por domicílios particulares permanentes com rendimento nominal mensal de mais de 10 a 15 salários mínimos,resp1_V0402,"pop_ren_mor_ren_sex_res_15sm_fem = resp5_V1314,",pop_ren_mor_ren_sex_res_15sm_fem_pct = pop_ren_mor_ren_sex_res_15sm_fem / (resp1_V0402)
População e domicílios,População e responsáveis,pop,ren,mor,ren_sex,res_15sm_mas,pop_bas_mor_tot_res,pop_bas_mor_tot_res_pct,,pop_ren_mor_ren_sex_res_15sm_mas,"pop_ren_mor_ren_sex_res_15sm_mas,",pop_ren_mor_ren_sex_res_15sm_mas_pct,"pop_ren_mor_ren_sex_res_15sm_mas_pct,",Pessoas responsáveis,Homens de 10 a 15 salários mínimos,Número de pessoas,Porcentagem em relação ao total de pessoas responsáveis,Renda e sexo dos responsáveis,,ResponsavelRenda,res_r_V029,res02_V001,,"Pessoas responsáveis com rendimento nominal mensal de mais de 10 a 15 salários mínimos, do sexo masculino","pop_ren_mor_ren_sex_res_15sm_mas = res_r_V029,","pop_ren_mor_ren_sex_res_15sm_mas_pct = pop_ren_mor_ren_sex_res_15sm_mas / (res02_V001),",-,-,-,-,,,Responsavel4,resp4_V1122,Homens responsáveis por domicílios particulares permanentes com rendimento nominal mensal de mais de 10 a 15 salários mínimos,resp1_V0402,"pop_ren_mor_ren_sex_res_15sm_mas = resp4_V1122,",pop_ren_mor_ren_sex_res_15sm_mas_pct = pop_ren_mor_ren_sex_res_15sm_mas / (resp1_V0402)
População e domicílios,População e responsáveis,pop,ren,mor,ren_sex,res_1sm_fem,pop_bas_mor_tot_res,pop_bas_mor_tot_res_pct,,pop_ren_mor_ren_sex_res_1sm_fem,"pop_ren_mor_ren_sex_res_1sm_fem,",pop_ren_mor_ren_sex_res_1sm_fem_pct,"pop_ren_mor_ren_sex_res_1sm_fem_pct,",Pessoas responsáveis,Mulheres de 1/2 a 1 salário mínimo,Número de pessoas,Porcentagem em relação ao total de pessoas responsáveis,Renda e sexo dos responsáveis,,ResponsavelRenda,res_r_V046,res02_V001,,"Pessoas responsáveis com rendimento nominal mensal de mais de 1/2 a 1 salário mínimo, do sexo feminino","pop_ren_mor_ren_sex_res_1sm_fem = res_r_V046,","pop_ren_mor_ren_sex_res_1sm_fem_pct = pop_ren_mor_ren_sex_res_1sm_fem / (res02_V001),",-,-,-,-,,,Responsavel5,resp5_V1309,Mulheres responsáveis por domicílios particulares permanentes com rendimento nominal mensal de mais de ½ a 1 salário mínimo,resp1_V0402,"pop_ren_mor_ren_sex_res_1sm_fem = resp5_V1309,",pop_ren_mor_ren_sex_res_1sm_fem_pct = pop_ren_mor_ren_sex_res_1sm_fem / (resp1_V0402)
População e domicílios,População e responsáveis,pop,ren,mor,ren_sex,res_1sm_mas,pop_bas_mor_tot_res,pop_bas_mor_tot_res_pct,,pop_ren_mor_ren_sex_res_1sm_mas,"pop_ren_mor_ren_sex_res_1sm_mas,",pop_ren_mor_ren_sex_res_1sm_mas_pct,"pop_ren_mor_ren_sex_res_1sm_mas_pct,",Pessoas responsáveis,Homens de 1/2 a 1 salário mínimo,Número de pessoas,Porcentagem em relação ao total de pessoas responsáveis,Renda e sexo dos responsáveis,,ResponsavelRenda,res_r_V024,res02_V001,,"Pessoas responsáveis com rendimento nominal mensal de mais de 1/2 a 1 salário mínimo, do sexo masculino","pop_ren_mor_ren_sex_res_1sm_mas = res_r_V024,","pop_ren_mor_ren_sex_res_1sm_mas_pct = pop_ren_mor_ren_sex_res_1sm_mas / (res02_V001),",-,-,-,-,,,Responsavel4,resp4_V1117,"Homens responsáveis por domicílios particulares permanentes com rendimento nominal mensal de mais de ½ a 1 salário mínimoPessoas responsáveis com rendimento nominal mensal de mais de 1/2 a 1 salário mínimo, do sexo masculino",resp1_V0402,"pop_ren_mor_ren_sex_res_1sm_mas = resp4_V1117,",pop_ren_mor_ren_sex_res_1sm_mas_pct = pop_ren_mor_ren_sex_res_1sm_mas / (resp1_V0402)
População e domicílios,População e responsáveis,pop,ren,mor,ren_sex,res_20msm_fem,pop_bas_mor_tot_res,pop_bas_mor_tot_res_pct,,pop_ren_mor_ren_sex_res_20msm_fem,"pop_ren_mor_ren_sex_res_20msm_fem,",pop_ren_mor_ren_sex_res_20msm_fem_pct,"pop_ren_mor_ren_sex_res_20msm_fem_pct,",Pessoas responsáveis,Mulheres de mais de 20 salários mínimos,Número de pessoas,Porcentagem em relação ao total de pessoas responsáveis,Renda e sexo dos responsáveis,,ResponsavelRenda,res_r_V053,res02_V001,,"Pessoas responsáveis com rendimento nominal mensal de mais de 20 salários mínimos, do sexo feminino","pop_ren_mor_ren_sex_res_20msm_fem = res_r_V053,","pop_ren_mor_ren_sex_res_20msm_fem_pct = pop_ren_mor_ren_sex_res_20msm_fem / (res02_V001),",-,-,-,-,,,Responsavel5,resp5_V1316,Mulheres responsáveis por domicílios particulares permanentes com rendimento nominal mensal de mais de 20 salários mínimos,resp1_V0402,"pop_ren_mor_ren_sex_res_20msm_fem = resp5_V1316,",pop_ren_mor_ren_sex_res_20msm_fem_pct = pop_ren_mor_ren_sex_res_20msm_fem / (resp1_V0402)
População e domicílios,População e responsáveis,pop,ren,mor,ren_sex,res_20msm_mas,pop_bas_mor_tot_res,pop_bas_mor_tot_res_pct,,pop_ren_mor_ren_sex_res_20msm_mas,"pop_ren_mor_ren_sex_res_20msm_mas,",pop_ren_mor_ren_sex_res_20msm_mas_pct,"pop_ren_mor_ren_sex_res_20msm_mas_pct,",Pessoas responsáveis,Homens de mais de 20 salários mínimos,Número de pessoas,Porcentagem em relação ao total de pessoas responsáveis,Renda e sexo dos responsáveis,,ResponsavelRenda,res_r_V031,res02_V001,,"Pessoas responsáveis com rendimento nominal mensal de mais de 20 salários mínimos, do sexo masculino","pop_ren_mor_ren_sex_res_20msm_mas = res_r_V031,","pop_ren_mor_ren_sex_res_20msm_mas_pct = pop_ren_mor_ren_sex_res_20msm_mas / (res02_V001),",-,-,-,-,,,Responsavel4,resp4_V1124,Homens responsáveis por domicílios particulares permanentes com rendimento nominal mensal de mais de 20 salários mínimos,resp1_V0402,"pop_ren_mor_ren_sex_res_20msm_mas = resp4_V1124,",pop_ren_mor_ren_sex_res_20msm_mas_pct = pop_ren_mor_ren_sex_res_20msm_mas / (resp1_V0402)
População e domicílios,População e responsáveis,pop,ren,mor,ren_sex,res_20sm_fem,pop_bas_mor_tot_res,pop_bas_mor_tot_res_pct,,pop_ren_mor_ren_sex_res_20sm_fem,"pop_ren_mor_ren_sex_res_20sm_fem,",pop_ren_mor_ren_sex_res_20sm_fem_pct,"pop_ren_mor_ren_sex_res_20sm_fem_pct,",Pessoas responsáveis,Mulheres de 15 a 20 salários mínimos,Número de pessoas,Porcentagem em relação ao total de pessoas responsáveis,Renda e sexo dos responsáveis,,ResponsavelRenda,res_r_V052,res02_V001,,"Pessoas responsáveis com rendimento nominal mensal de mais de 15 a 20 salários mínimos, do sexo feminino","pop_ren_mor_ren_sex_res_20sm_fem = res_r_V052,","pop_ren_mor_ren_sex_res_20sm_fem_pct = pop_ren_mor_ren_sex_res_20sm_fem / (res02_V001),",-,-,-,-,,,Responsavel5,resp5_V1315,Mulheres responsáveis por domicílios particulares permanentes com rendimento nominal mensal de mais de 15 a 20 salários mínimos,resp1_V0402,"pop_ren_mor_ren_sex_res_20sm_fem = resp5_V1315,",pop_ren_mor_ren_sex_res_20sm_fem_pct = pop_ren_mor_ren_sex_res_20sm_fem / (resp1_V0402)
População e domicílios,População e responsáveis,pop,ren,mor,ren_sex,res_20sm_mas,pop_bas_mor_tot_res,pop_bas_mor_tot_res_pct,,pop_ren_mor_ren_sex_res_20sm_mas,"pop_ren_mor_ren_sex_res_20sm_mas,",pop_ren_mor_ren_sex_res_20sm_mas_pct,"pop_ren_mor_ren_sex_res_20sm_mas_pct,",Pessoas responsáveis,Homens de 15 a 20 salários mínimos,Número de pessoas,Porcentagem em relação ao total de pessoas responsáveis,Renda e sexo dos responsáveis,,ResponsavelRenda,res_r_V030,res02_V001,,"Pessoas responsáveis com rendimento nominal mensal de mais de 15 a 20 salários mínimos, do sexo masculino","pop_ren_mor_ren_sex_res_20sm_mas = res_r_V030,","pop_ren_mor_ren_sex_res_20sm_mas_pct = pop_ren_mor_ren_sex_res_20sm_mas / (res02_V001),",-,-,-,-,,,Responsavel4,resp4_V1123,Homens responsáveis por domicílios particulares permanentes com rendimento nominal mensal de mais de 15 a 20 salários mínimos,resp1_V0402,"pop_ren_mor_ren_sex_res_20sm_mas = resp4_V1123,",pop_ren_mor_ren_sex_res_20sm_mas_pct = pop_ren_mor_ren_sex_res_20sm_mas / (resp1_V0402)
População e domicílios,População e responsáveis,pop,ren,mor,ren_sex,res_2sm_fem,pop_bas_mor_tot_res,pop_bas_mor_tot_res_pct,,pop_ren_mor_ren_sex_res_2sm_fem,"pop_ren_mor_ren_sex_res_2sm_fem,",pop_ren_mor_ren_sex_res_2sm_fem_pct,"pop_ren_mor_ren_sex_res_2sm_fem_pct,",Pessoas responsáveis,Mulheres de 1 a 2 salários mínimos,Número de pessoas,Porcentagem em relação ao total de pessoas responsáveis,Renda e sexo dos responsáveis,,ResponsavelRenda,res_r_V047,res02_V001,,"Pessoas responsáveis com rendimento nominal mensal de mais de 1 a 2 salários mínimos, do sexo feminino","pop_ren_mor_ren_sex_res_2sm_fem = res_r_V047,","pop_ren_mor_ren_sex_res_2sm_fem_pct = pop_ren_mor_ren_sex_res_2sm_fem / (res02_V001),",-,-,-,-,,,Responsavel5,resp5_V1310,Mulheres responsáveis por domicílios particulares permanentes com rendimento nominal mensal de mais de 1 a 2 salários mínimos,resp1_V0402,"pop_ren_mor_ren_sex_res_2sm_fem = resp5_V1310,",pop_ren_mor_ren_sex_res_2sm_fem_pct = pop_ren_mor_ren_sex_res_2sm_fem / (resp1_V0402)
População e domicílios,População e responsáveis,pop,ren,mor,ren_sex,res_2sm_mas,pop_bas_mor_tot_res,pop_bas_mor_tot_res_pct,,pop_ren_mor_ren_sex_res_2sm_mas,"pop_ren_mor_ren_sex_res_2sm_mas,",pop_ren_mor_ren_sex_res_2sm_mas_pct,"pop_ren_mor_ren_sex_res_2sm_mas_pct,",Pessoas responsáveis,Homens de 1 a 2 salários mínimos,Número de pessoas,Porcentagem em relação ao total de pessoas responsáveis,Renda e sexo dos responsáveis,,ResponsavelRenda,res_r_V025,res02_V001,,"Pessoas responsáveis com rendimento nominal mensal de mais de 1 a 2 salários mínimos, do sexo masculino","pop_ren_mor_ren_sex_res_2sm_mas = res_r_V025,","pop_ren_mor_ren_sex_res_2sm_mas_pct = pop_ren_mor_ren_sex_res_2sm_mas / (res02_V001),",-,-,-,-,,,Responsavel4,resp4_V1118,Homens responsáveis por domicílios particulares permanentes com rendimento nominal mensal de mais de 1 a 2 salários mínimos,resp1_V0402,"pop_ren_mor_ren_sex_res_2sm_mas = resp4_V1118,",pop_ren_mor_ren_sex_res_2sm_mas_pct = pop_ren_mor_ren_sex_res_2sm_mas / (resp1_V0402)
População e domicílios,População e responsáveis,pop,ren,mor,ren_sex,res_3sm_fem,pop_bas_mor_tot_res,pop_bas_mor_tot_res_pct,,pop_ren_mor_ren_sex_res_3sm_fem,"pop_ren_mor_ren_sex_res_3sm_fem,",pop_ren_mor_ren_sex_res_3sm_fem_pct,"pop_ren_mor_ren_sex_res_3sm_fem_pct,",Pessoas responsáveis,Mulheres de 2 a 3 salários mínimos,Número de pessoas,Porcentagem em relação ao total de pessoas responsáveis,Renda e sexo dos responsáveis,,ResponsavelRenda,res_r_V048,res02_V001,,"Pessoas responsáveis com rendimento nominal mensal de mais de 2 a 3 salários mínimos, do sexo feminino","pop_ren_mor_ren_sex_res_3sm_fem = res_r_V048,","pop_ren_mor_ren_sex_res_3sm_fem_pct = pop_ren_mor_ren_sex_res_3sm_fem / (res02_V001),",-,-,-,-,,,Responsavel5,resp5_V1311,Mulheres responsáveis por domicílios particulares permanentes com rendimento nominal mensal de mais de 2 a 3 salários mínimos,resp1_V0402,"pop_ren_mor_ren_sex_res_3sm_fem = resp5_V1311,",pop_ren_mor_ren_sex_res_3sm_fem_pct = pop_ren_mor_ren_sex_res_3sm_fem / (resp1_V0402)
