ordering,keywords,collection_id,source_table_id,variable_id,indicator_id,preset,year,indicator_path,Tema,indicator_label,Subtema,variant_label,variant_path,_measure_unit_prev,measure_unit,is_default_variable,description,metodology
272,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_lix_mor_cor_bra_pct,ent_lix_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Entorno,Infraestrutura e serviços urbanos,Domicílios com lixo acumulado na rua,Entorno,Pessoas brancas,Cor dos moradores,Porcentagem em relação ao total de moradores,% em relação ao total de moradores,,Moradores em domicílios particulares permanentes de cor ou raça branca – Existe lixo acumulado nos logradouros,Metodologia
273,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_lix_mor_cor_ind_pct,ent_lix_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Entorno,Infraestrutura e serviços urbanos,Domicílios com lixo acumulado na rua,Entorno,Pessoas indígenas,Cor dos moradores,Porcentagem em relação ao total de moradores,% em relação ao total de moradores,,Moradores em domicílios particulares permanentes de cor ou raça indígena – Existe lixo acumulado nos logradouros,Metodologia
274,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_lix_mor_cor_neg_pct,ent_lix_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Entorno,Infraestrutura e serviços urbanos,Domicílios com lixo acumulado na rua,Entorno,Pessoas negras,Cor dos moradores,Porcentagem em relação ao total de moradores,% em relação ao total de moradores,,Moradores em domicílios particulares permanentes de cor ou raça preta ou parda – Existe lixo acumulado nos logradouros,Metodologia
275,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_arb_dom_tot_dom_pct,ent_arb_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Sistema viário,Infraestrutura e serviços urbanos,Domicílios sem arborização,Sistema viário,Total de domicílios,Total,Porcentagem em relação ao total de domicílios,% em relação ao total de domicílios,sim,Domicílios particulares permanentes – Não existe arborização,Metodologia
276,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_arb_dom_ren_1sm_pct,ent_arb_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Sistema viário,Infraestrutura e serviços urbanos,Domicílios sem arborização,Sistema viário,1/2 a 1 salário mínimo,Renda dos responsáveis,Porcentagem em relação ao total de domicílios,% em relação ao total de domicílios,,Domicílios particulares permanentes com rendimento nominal mensal domiciliar per capita 1/2 a 1 SM – Não existe arborização,Metodologia
277,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_arb_dom_ren_12sm_pct,ent_arb_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Sistema viário,Infraestrutura e serviços urbanos,Domicílios sem arborização,Sistema viário,1 a 2 salários mínimos,Renda dos responsáveis,Porcentagem em relação ao total de domicílios,% em relação ao total de domicílios,,Domicílios particulares permanentes com rendimento nominal mensal domiciliar per capita até 1 a 2 SM – Não existe arborização,Metodologia
278,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_arb_dom_ren_meiosm_pct,ent_arb_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Sistema viário,Infraestrutura e serviços urbanos,Domicílios sem arborização,Sistema viário,Até 1/2 salário mínimo,Renda dos responsáveis,Porcentagem em relação ao total de domicílios,% em relação ao total de domicílios,,Domicílios particulares permanentes com rendimento nominal mensal domiciliar per capita até 1/2 do SM – Não existe arborização,Metodologia
279,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_arb_dom_ren_2sm_pct,ent_arb_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Sistema viário,Infraestrutura e serviços urbanos,Domicílios sem arborização,Sistema viário,Mais de 2 salários mínimos,Renda dos responsáveis,Porcentagem em relação ao total de domicílios,% em relação ao total de domicílios,,Domicílios particulares permanentes com rendimento nominal mensal domiciliar per capita maior que 2 SM – Não existe arborização,Metodologia
280,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_arb_dom_sex_fem_res_pct,ent_arb_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Sistema viário,Infraestrutura e serviços urbanos,Domicílios sem arborização,Sistema viário,Mulheres,Sexo dos responsáveis,Porcentagem em relação ao total de domicílios com mulheres responsáveis,% em relação ao total de domicílios com mulheres responsáveis,,Domicílios particulares permanentes com responsável do sexo feminino – Não existe arborização,Metodologia
281,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_arb_dom_sex_mas_res_pct,ent_arb_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Sistema viário,Infraestrutura e serviços urbanos,Domicílios sem arborização,Sistema viário,Homens,Sexo dos responsáveis,Porcentagem em relação ao total de domicílios com homens responsáveis,% em relação ao total de domicílios com homens responsáveis,,Domicílios particulares permanentes com responsável do sexo masculino – Não existe arborização,Metodologia
282,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_arb_mor_tot_dom_pct,ent_arb_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Sistema viário,Infraestrutura e serviços urbanos,Domicílios sem arborização,Sistema viário,Total de moradores,Total,Porcentagem em relação ao total de moradores,% em relação ao total de moradores,,Moradores em domicílios particulares permanentes – Não existe arborização,Metodologia
283,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_arb_mor_ren_12sm_pct,ent_arb_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Sistema viário,Infraestrutura e serviços urbanos,Domicílios sem arborização,Sistema viário,1 a 2 salários mínimos,Renda dos moradores,Porcentagem em relação ao total de moradores,% em relação ao total de moradores,,Moradores em domicílios particulares permanentes com rendimento nominal mensal domiciliar per capita 1 a 2 SM – Não existe arborização,Metodologia
284,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_arb_mor_ren_1sm_pct,ent_arb_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Sistema viário,Infraestrutura e serviços urbanos,Domicílios sem arborização,Sistema viário,1/2 a 1 salário mínimo,Renda dos moradores,Porcentagem em relação ao total de moradores,% em relação ao total de moradores,,Moradores em domicílios particulares permanentes com rendimento nominal mensal domiciliar per capita 1/2 a 1 SM – Não existe arborização,Metodologia
285,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_arb_mor_ren_meiosm_pct,ent_arb_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Sistema viário,Infraestrutura e serviços urbanos,Domicílios sem arborização,Sistema viário,Até 1/2 salário mínimo,Renda dos moradores,Porcentagem em relação ao total de moradores,% em relação ao total de moradores,,Moradores em domicílios particulares permanentes com rendimento nominal mensal domiciliar per capita até 1/2 do SM – Não existe arborização,Metodologia
286,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_arb_mor_ren_2sm_pct,ent_arb_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Sistema viário,Infraestrutura e serviços urbanos,Domicílios sem arborização,Sistema viário,Mais de 2 salários mínimos,Renda dos moradores,Porcentagem em relação ao total de moradores,% em relação ao total de moradores,,Moradores em domicílios particulares permanentes com rendimento nominal mensal domiciliar per capita maior que 2 SM – Não existe arborização,Metodologia
287,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_arb_mor_sex_fem_res_pct,ent_arb_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Sistema viário,Infraestrutura e serviços urbanos,Domicílios sem arborização,Sistema viário,Mulheres,Sexo dos responsáveis,Porcentagem em relação ao total de moradores em domicílios com mulheres responsáveis,% em relação ao total de moradores em domicílios com mulheres responsáveis,,Moradores em domicílios particulares permanentes com responsável do sexo feminino – Não existe arborização,Metodologia
288,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_arb_mor_sex_mas_res_pct,ent_arb_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Sistema viário,Infraestrutura e serviços urbanos,Domicílios sem arborização,Sistema viário,Homens,Sexo dos responsáveis,Porcentagem em relação ao total de moradores em domicílios com homens responsáveis,% em relação ao total de moradores em domicílios com homens responsáveis,,Moradores em domicílios particulares permanentes com responsável do sexo masculino – Não existe arborização,Metodologia
289,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_arb_mor_cor_ama_pct,ent_arb_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Sistema viário,Infraestrutura e serviços urbanos,Domicílios sem arborização,Sistema viário,Pessoas amarelas,Cor dos moradores,Porcentagem em relação ao total de moradores,% em relação ao total de moradores,,Moradores em domicílios particulares permanentes de cor ou raça amarela – Não existe arborização,Metodologia
290,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_arb_mor_cor_bra_pct,ent_arb_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Sistema viário,Infraestrutura e serviços urbanos,Domicílios sem arborização,Sistema viário,Pessoas brancas,Cor dos moradores,Porcentagem em relação ao total de moradores,% em relação ao total de moradores,,Moradores em domicílios particulares permanentes de cor ou raça branca – Não existe arborização,Metodologia
291,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_arb_mor_cor_ind_pct,ent_arb_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Sistema viário,Infraestrutura e serviços urbanos,Domicílios sem arborização,Sistema viário,Pessoas indígenas,Cor dos moradores,Porcentagem em relação ao total de moradores,% em relação ao total de moradores,,Moradores em domicílios particulares permanentes de cor ou raça indígena – Não existe arborização,Metodologia
292,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_arb_mor_cor_neg_pct,ent_arb_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Sistema viário,Infraestrutura e serviços urbanos,Domicílios sem arborização,Sistema viário,Pessoas negras,Cor dos moradores,Porcentagem em relação ao total de moradores,% em relação ao total de moradores,,Moradores em domicílios particulares permanentes de cor ou raça preta ou parda – Não existe arborização,Metodologia
293,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_cal_dom_tot_dom_pct,ent_cal_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Sistema viário,Infraestrutura e serviços urbanos,Domicílios sem calçada,Sistema viário,Total de domicílios,Total,Porcentagem em relação ao total de domicílios,% em relação ao total de domicílios,sim,Domicílios particulares permanentes – Não existe calçada,Metodologia
294,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_cal_dom_ren_12sm_pct,ent_cal_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Sistema viário,Infraestrutura e serviços urbanos,Domicílios sem calçada,Sistema viário,1 a 2 salários mínimos,Renda dos responsáveis,Porcentagem em relação ao total de domicílios,% em relação ao total de domicílios,,Domicílios particulares permanentes com rendimento nominal mensal domiciliar per capita 1 a 2 do SM – Não existe calçada,Metodologia
295,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_cal_dom_ren_1sm_pct,ent_cal_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Sistema viário,Infraestrutura e serviços urbanos,Domicílios sem calçada,Sistema viário,1/2 a 1 salário mínimo,Renda dos responsáveis,Porcentagem em relação ao total de domicílios,% em relação ao total de domicílios,,Domicílios particulares permanentes com rendimento nominal mensal domiciliar per capita 1/2 a 1 SM – Não existe calçada,Metodologia
296,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_cal_dom_ren_meiosm_pct,ent_cal_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Sistema viário,Infraestrutura e serviços urbanos,Domicílios sem calçada,Sistema viário,Até 1/2 salário mínimo,Renda dos responsáveis,Porcentagem em relação ao total de domicílios,% em relação ao total de domicílios,,Domicílios particulares permanentes com rendimento nominal mensal domiciliar per capita até 1/2 do SM – Não existe calçada,Metodologia
297,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_cal_dom_ren_2sm_pct,ent_cal_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Sistema viário,Infraestrutura e serviços urbanos,Domicílios sem calçada,Sistema viário,Mais de 2 salários mínimos,Renda dos responsáveis,Porcentagem em relação ao total de domicílios,% em relação ao total de domicílios,,Domicílios particulares permanentes com rendimento nominal mensal domiciliar per capita maior que 2 SM – Não existe calçada,Metodologia
298,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_cal_dom_sex_fem_res_pct,ent_cal_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Sistema viário,Infraestrutura e serviços urbanos,Domicílios sem calçada,Sistema viário,Mulheres,Sexo dos responsáveis,Porcentagem em relação ao total de domicílios com mulheres responsáveis,% em relação ao total de domicílios com mulheres responsáveis,,Domicílios particulares permanentes com responsável do sexo feminino – Não existe calçada,Metodologia
299,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_cal_dom_sex_mas_res_pct,ent_cal_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Sistema viário,Infraestrutura e serviços urbanos,Domicílios sem calçada,Sistema viário,Homens,Sexo dos responsáveis,Porcentagem em relação ao total de domicílios com homens responsáveis,% em relação ao total de domicílios com homens responsáveis,,Domicílios particulares permanentes com responsável do sexo masculino – Não existe calçada,Metodologia
300,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_cal_mor_tot_dom_pct,ent_cal_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Sistema viário,Infraestrutura e serviços urbanos,Domicílios sem calçada,Sistema viário,Total de moradores,Total,Porcentagem em relação ao total de moradores,% em relação ao total de moradores,,Moradores em domicílios particulares permanentes – Não existe calçada,Metodologia
301,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_cal_mor_ren_12sm_pct,ent_cal_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Sistema viário,Infraestrutura e serviços urbanos,Domicílios sem calçada,Sistema viário,1 a 2 salários mínimos,Renda dos moradores,Porcentagem em relação ao total de moradores,% em relação ao total de moradores,,Moradores em domicílios particulares permanentes com rendimento nominal mensal domiciliar per capita 1 a 2 do SM – Não existe calçada,Metodologia
302,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,ent_cal_mor_ren_1sm_pct,ent_cal_dom_tot_dom_pct,cem_censo_2010_2022,2010,Infraestrutura e serviços urbanos / 2010 / Sistema viário,Infraestrutura e serviços urbanos,Domicílios sem calçada,Sistema viário,1/2 a 1 salário mínimo,Renda dos moradores,Porcentagem em relação ao total de moradores,% em relação ao total de moradores,,Moradores em domicílios particulares permanentes com rendimento nominal mensal domiciliar per capita 1/2 a 1 SM – Não existe calçada,Metodologia
